Rank,Rikishi,Heya,Shusshin,Birth Date,Height/Weight,Result
M7e,Toda,Tatsunami,Miyazaki,30.06.1946,177 cm 133 kg,6-9
M7w,Kotetsuyama,Asahiyama,Hokkaido,09.07.1942,175 cm 126 kg,6-9
M8e,Daisetsu,Miyagino,Hokkaido,30.11.1944,182 cm 111 kg,7-8
M8w,Asanobori,Asahiyama,Hokkaido,03.06.1948,175 cm 153 kg,4-11
M9e,Dairyugawa,Mihogaseki,Hyogo,21.01.1946,178 cm 123 kg,3-12
M9w,Futagodake,Futagoyama,Aomori,15.11.1943,178 cm 114 kg,7-8
M10e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,181 cm 139 kg,8-7
M10w,Katsuhikari,Isegahama,Aichi,09.08.1942,186 cm 113 kg,8-7
M11e,Wakanami,Tatsunami,Ibaraki,01.03.1941,178 cm 103 kg,9-6
M11w,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 100 kg,8-7
M12e,Wakafutase,Asahiyama,Aichi,20.02.1942,176 cm 154 kg,10-5
M12w,Tochiisami,Kasugano,Aomori,02.10.1947,176 cm 109 kg,8-7
M13e,Asahikuni,Tatsunami,Hokkaido,25.04.1947,173 cm 103 kg,9-6
Y1e,Tamanoumi,Kataonami,Aichi,05.02.1944,177 cm 135 kg,13-2 J
Y1w,Taiho,Nishonoseki,Hokkaido,29.05.1940,187 cm 148 kg,3-3
Y2eHD,Kitanofuji,Kokonoe,Hokkaido,28.03.1942,181 cm 135 kg,15-0 Y
O1e,Kotozakura,Sadogatake,Tottori,26.11.1940,181 cm 143 kg,2-4-9
O1w,Daikirin,Nishonoseki,Saga,20.06.1942,180 cm 133 kg,10-5
O2eHD,Kiyokuni,Isegahama,Akita,20.11.1941,182 cm 132 kg,13-2 J
O2wHD,Maenoyama,Takasago,Osaka,09.03.1945,185 cm 130 kg,8-7
S1e,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 143 kg,8-7 G
S1w,Hasegawa,Sadogatake,Hokkaido,20.07.1944,182 cm 125 kg,9-6
K1e,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,180 cm 130 kg,7-8
K1w,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 100 kg,8-7 S
M1e,Wakafutase,Asahiyama,Aichi,20.02.1942,176 cm 150 kg,2-13
M1w,Mutsuarashi,Miyagino,Aomori,12.01.1943,177 cm 113 kg,3-12
M2e,Fujinokawa,Isenoumi,Hokkaido,26.09.1946,178 cm 108 kg,3-12
M2w,Ryuko,Hanakago,Tokyo,09.01.1941,186 cm 126 kg,4-9-2
M3e,Tochifuji,Kasugano,Saitama,08.06.1946,186 cm 141 kg,2-13
M3w,Takamiyama,Takasago,U.S.A.,16.06.1944,191 cm 160 kg,9-6
M4e,Shiratayama,Takasago,Kumamoto,25.12.1943,183 cm 100 kg,2-13
M4w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,181 cm 140 kg,6-9
M5e,Daiyu,Izutsu,Kagoshima,27.05.1940,179 cm 114 kg,5-10
M5w,Wakanami,Tatsunami,Ibaraki,01.03.1941,178 cm 101 kg,9-6
M6e,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,177 cm 130 kg,7-8
M6w,Yoshinohana,Dewanoumi,Tokyo,04.09.1943,189 cm 167 kg,7-8
M7e,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 104 kg,7-8
M7w,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181 cm 105 kg,9-6
M8e,Tokibayama,Tokitsukaze,Ishikawa,05.05.1944,177 cm 124 kg,8-7
M8w,Teruzakura,Isegahama,Osaka,05.12.1947,183.5 cm 114 kg,4-11
M9e,Tochioyama,Kasugano,Aichi,01.03.1943,174 cm 110 kg,7-8
M9w,Tochiazuma,Kasugano,Fukushima,03.09.1944,174 cm 115 kg,8-7
M10e,Nishikinada,Izutsu,Kagoshima,03.01.1950,178 cm 150 kg,8-7
M10w,Daisetsu,Miyagino,Hokkaido,30.11.1944,182 cm 110 kg,10-5
M11e,Mienoumi,Dewanoumi,Mie,04.02.1948,181 cm 120 kg,10-5
M11w,Futagodake,Futagoyama,Aomori,15.11.1943,178 cm 108 kg,8-7
M12e,Wajima,Hanakago,Ishikawa,11.01.1948,185 cm 108 kg,11-4 K
Y1e,Kitanofuji,Kokonoe,Hokkaido,28.03.1942,181 cm 133 kg,3-6-6
O1e,Kotozakura,Sadogatake,Tottori,26.11.1940,181 cm 147 kg,1-2-12
O1w,Kiyokuni,Isegahama,Akita,20.11.1941,182 cm 133 kg,8-7
O2wHD,Daikirin,Nishonoseki,Saga,20.06.1942,180 cm 140 kg,11-4 J
S1e,Hasegawa,Sadogatake,Hokkaido,20.07.1944,182 cm 126 kg,8-7
S1w,Wajima,Hanakago,Ishikawa,11.01.1948,185 cm 112 kg,12-3 YS
S2eHD,Maenoyama,Takasago,Osaka,09.03.1945,185 cm 130 kg,7-8
S2wHD,Mienoumi,Dewanoumi,Mie,04.02.1948,181 cm 130 kg,9-6
K1e,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 105 kg,11-4 JG
K1w,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,180 cm 135 kg,6-9
K2eHD,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,189 cm 123 kg,11-4 JK
M1e,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 106 kg,9-6
M1w,Nagahama,Tokitsukaze,Niigata,22.10.1947,185 cm 127 kg,8-7
M2e,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,175 cm 109 kg,4-11
M2w,Futagodake,Futagoyama,Aomori,15.11.1943,178 cm 108 kg,4-11
M3e,Ryuo,Asahiyama,Okinawa,25.02.1945,176.6 cm 121 kg,6-9
M3w,Kotetsuyama,Asahiyama,Hokkaido,09.07.1942,175 cm 128 kg,5-10
M4e,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,185 cm 152 kg,6-9
M4w,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 151 kg,8-7
M5e,Yoshioyama,Mihogaseki,Kumamoto,20.05.1949,184 cm 130 kg,5-10
M5w,Fujizakura,Takasago,Yamanashi,09.02.1948,177 cm 127 kg,9-6
M6e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,181 cm 147 kg,8-7
M6w,Nishikinada,Kimigahama,Kagoshima,03.01.1950,178 cm 148 kg,5-10
M7e,Daiyu,Izutsu,Kagoshima,27.05.1940,179 cm 115 kg,3-12
M7w,Takamiyama,Takasago,U.S.A.,16.06.1944,191 cm 165 kg,8-7
M8e,Tochiazuma,Kasugano,Fukushima,03.09.1944,174 cm 113 kg,10-5
M8w,Tochiisami,Kasugano,Aomori,02.10.1947,176 cm 121 kg,5-10
M9e,Tokibayama,Tokitsukaze,Ishikawa,05.05.1944,177 cm 125 kg,9-6
M9w,Asanobori,Asahiyama,Hokkaido,03.06.1948,175 cm 156 kg,9-6
M10e,Wakafutase,Asahiyama,Aichi,20.02.1942,176 cm 146 kg,5-10
M10w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,173 cm 108 kg,8-7
M11e,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,177 cm 129 kg,7-8
M11w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 137 kg,9-6
M12e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,168 cm 128 kg,4-6-5
M12w,Mutsuarashi,Miyagino,Aomori,12.01.1943,177 cm 105 kg,10-5
Y1e,Kitanofuji,Kokonoe,Hokkaido,28.03.1942,185 cm 132 kg,9-6
Y1w,Kotozakura,Sadogatake,Tottori,26.11.1940,182 cm 150 kg,10-5
O1e,Wajima,Hanakago,Ishikawa,11.01.1948,185 cm 120 kg,15-0 Y
O1w,Kiyokuni,Isegahama,Akita,20.11.1941,182.4 cm 131 kg,11-4 J
O2eHD,Daikirin,Nishonoseki,Saga,20.06.1942,181.1 cm 136 kg,9-6
O2wHD,Takanohana,Futagoyama,Aomori,19.02.1950,182.6 cm 104 kg,8-7
S1e,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 144 kg,11-4 JGS
S1w,Mienoumi,Dewanoumi,Mie,04.02.1948,180.7 cm 128 kg,8-7
K1e,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,177 cm 128 kg,2-13
K1w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182.4 cm 147 kg,6-9
M1e,Asahikuni,Tatsunami,Hokkaido,25.04.1947,173.5 cm 103 kg,6-9
M1w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 136 kg,6-9
M2e,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,183.5 cm 134 kg,6-9
M2w,Futagodake,Futagoyama,Aomori,15.11.1943,177.9 cm 108 kg,5-10
M3e,Ryuo,Asahiyama,Okinawa,25.02.1945,177.3 cm 124 kg,6-9
M3w,Maenoyama,Takasago,Osaka,09.03.1945,186.6 cm 130 kg,4-11
M4e,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,189 cm 124 kg,9-6
M4w,Takamiyama,Takasago,U.S.A.,16.06.1944,190 cm 163 kg,8-7
M5e,Hasegawa,Sadogatake,Hokkaido,20.07.1944,184 cm 123 kg,8-7
M5w,Tenryu,Nishonoseki,Fukui,02.02.1950,180 cm 112 kg,6-9
M6e,Mutsuarashi,Miyagino,Aomori,12.01.1943,176.3 cm 105 kg,6-9
M6w,Owashi,Wakamatsu,Nagano,12.01.1946,190.3 cm 110 kg,6-9
M7e,Iwatora,Kasugano,Kumamoto,27.01.1948,176.9 cm 108 kg,6-9
M7w,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 106 kg,8-7
M8e,Wakanoumi,Hanakago,Iwate,25.10.1945,175.2 cm 122 kg,7-8
M8w,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 129 kg,8-7
M9e,Tochiazuma,Kasugano,Fukushima,03.09.1944,177 cm 108 kg,11-4 J
M9w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,174.3 cm 107 kg,8-7
M10e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181.6 cm 104 kg,8-7
M10w,Dairyugawa,Mihogaseki,Hyogo,21.01.1946,179.8 cm 112 kg,8-7
M11e,Yutakayama,Tokitsukaze,Niigata,22.10.1947,186.2 cm 124 kg,9-6
M11w,Oshio,Tokitsukaze,Fukuoka,04.01.1948,168 cm 128 kg,6-9
M12e,Wakafutase,Asahiyama,Aichi,20.02.1942,176.2 cm 142 kg,3-12
M12w,Tokibayama,Tokitsukaze,Ishikawa,05.05.1944,180.3 cm 126 kg,9-6
M13e,Kotetsuyama,Asahiyama,Hokkaido,09.07.1942,178 cm 124 kg,2-13
M13w,Washuyama,Dewanoumi,Okayama,02.04.1949,175 cm 95 kg,11-4 JK
M14e,Maruyama,Tokitsukaze,Fukuoka,14.11.1946,183 cm 114 kg,0-0-15
Y1e,Wajima,Hanakago,Ishikawa,11.01.1948,184 cm 117 kg,10-5
Y1w,Kotozakura,Sadogatake,Tottori,26.11.1940,182 cm 149 kg,0-4-11
Y2eHD,Kitanofuji,Kokonoe,Hokkaido,28.03.1942,185 cm 132 kg,0-0-15
O1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 146 kg,13-2 Y
O1w,Takanohana,Futagoyama,Aomori,19.02.1950,182.6 cm 103 kg,2-4-9
O2eHD,Daikirin,Nishonoseki,Saga,20.06.1942,181.1 cm 138.5 kg,10-5
O2wHD,Daiju,Takashima,Hokkaido,19.03.1950,177.3 cm 148 kg,6-9
S1e,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,188 cm 128 kg,8-7
S1w,Takamiyama,Takasago,U.S.A.,16.06.1944,192.2 cm 168 kg,8-7
K1e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182.4 cm 143 kg,9-6
K1w,Hasegawa,Sadogatake,Hokkaido,20.07.1944,184 cm 124 kg,4-11
M1e,Mienoumi,Dewanoumi,Mie,04.02.1948,180.7 cm 125 kg,5-9-1
M1w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174.5 cm 112 kg,9-6
M2e,Wakajishi,Futagoyama,Aomori,04.05.1948,174 cm 118 kg,5-10
M2w,Tochiazuma,Kasugano,Fukushima,03.09.1944,178 cm 111 kg,4-11
M3e,Ryuko,Hanakago,Tokyo,09.01.1941,186 cm 130 kg,7-8
M3w,Yutakayama,Tokitsukaze,Niigata,22.10.1947,186.2 cm 125 kg,11-4 K
M4e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181.6 cm 104 kg,12-3 JG
M4w,Wakanoumi,Hanakago,Iwate,25.10.1945,175.2 cm 124 kg,6-9
M5e,Futagodake,Futagoyama,Aomori,15.11.1943,177.9 cm 112 kg,6-9
M5w,Washuyama,Dewanoumi,Okayama,02.04.1949,175 cm 99 kg,2-6-7
M6e,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 108 kg,8-7
M6w,Arase,Hanakago,Kochi,20.06.1949,178 cm 134 kg,11-4 S
M7e,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,180 cm 130 kg,8-7
M7w,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,183.5 cm 131 kg,8-7
M8e,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 129 kg,8-7
M8w,Ryuo,Asahiyama,Okinawa,25.02.1945,177.3 cm 128 kg,8-7
M9e,Yoshioyama,Mihogaseki,Kumamoto,20.05.1949,185 cm 131 kg,8-7
M9w,Tenryu,Nishonoseki,Fukui,02.02.1950,185 cm 112 kg,6-9
M10e,Mutsuarashi,Miyagino,Aomori,12.01.1943,176.3 cm 106 kg,7-8
M10w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,175.5 cm 109 kg,8-7
M11e,Wakamisugi,Futagoyama,Aomori,03.04.1953,186 cm 110 kg,9-6
M11w,Onishiki,Dewanoumi,Niigata,11.09.1953,183.5 cm 135 kg,8-7
M12e,Asanobori,Asahiyama,Hokkaido,03.06.1948,176.1 cm 142 kg,4-11
M12w,Yoshinotani,Dewanoumi,Nagasaki,23.04.1949,176 cm 95 kg,9-6
M13e,Tamakiyama,Kataonami,Fukuoka,29.04.1951,182 cm 119 kg,4-11
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,181 cm 150 kg,13-2 Y
Y1w,Wajima,Hanakago,Ishikawa,11.01.1948,184 cm 125 kg,0-3-12
O1e,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 105 kg,9-6
O1w,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,188 cm 130 kg,12-3 J
S1e,Wakamisugi,Futagoyama,Aomori,03.04.1953,187 cm 111 kg,2-8-5
S1w,Mienoumi,Dewanoumi,Mie,04.02.1948,182 cm 123 kg,9-6
K1e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 128 kg,9-6 K
K1w,Arase,Hanakago,Kochi,20.06.1949,178 cm 145 kg,6-9
M1e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182 cm 110 kg,6-9
M1w,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 130 kg,7-8
M2e,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 148 kg,7-8
M2w,Yutakayama,Tokitsukaze,Niigata,22.10.1947,187 cm 133 kg,4-11
M3e,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 165 kg,10-5
M3w,Hasegawa,Sadogatake,Hokkaido,20.07.1944,183 cm 128 kg,6-9
M4e,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 115 kg,11-4 G
M4w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182.5 cm 147 kg,6-9
M5e,Tamanofuji,Kataonami,Tochigi,24.11.1949,185 cm 125 kg,9-6
M5w,Ryuko,Hanakago,Tokyo,09.01.1941,186 cm 132 kg,0-2
M6e,Kaneshiro,Kasugano,Miyazaki,27.02.1953,184 cm 130 kg,6-9
M6w,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,182.5 cm 130 kg,7-8
M7e,Aobajo,Nishonoseki,Miyagi,14.11.1948,180 cm 130 kg,8-7
M7w,Tochiazuma,Kasugano,Fukushima,03.09.1944,178 cm 113 kg,9-6
M8e,Taiga,Kimigahama,Kagoshima,03.01.1950,178 cm 140 kg,9-6
M8w,Kotonofuji,Sadogatake,Hokkaido,07.11.1951,183 cm 140 kg,6-9
M9e,Daio,Futagoyama,Toyama,23.06.1949,186 cm 96 kg,2-13
M9w,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 115 kg,10-5 S
M10e,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 135 kg,8-7
M10w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,175 cm 105 kg,7-8
M11e,Mutsuarashi,Miyagino,Aomori,12.01.1943,177 cm 100 kg,9-6
M11w,Futagodake,Futagoyama,Aomori,15.11.1943,178 cm 109 kg,9-6
M12e,Tamakiyama,Kataonami,Fukuoka,29.04.1951,181 cm 129 kg,7-8
M12w,Ryuo,Asahiyama,Okinawa,25.02.1945,176 cm 130 kg,8-7
M13e,Wakajishi,Futagoyama,Aomori,04.05.1948,175 cm 120 kg,5-10
M13w,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 127 kg,7-8
M14e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,186 cm 122 kg,7-8
M14w,Onishiki,Dewanoumi,Niigata,11.09.1953,184 cm 150 kg,8-7
Y1e,Wajima,Hanakago,Ishikawa,11.01.1948,184 cm 125 kg,13-2 D
Y1w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,182 cm 150 kg,13-2 Y
O1e,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 118 kg,9-6
O1w,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 107 kg,10-5
O2eHD,Mienoumi,Dewanoumi,Mie,04.02.1948,180.5 cm 128 kg,2-8-5
S1e,Washuyama,Dewanoumi,Okayama,02.04.1949,175 cm 105 kg,8-7 G
S1w,Arase,Hanakago,Kochi,20.06.1949,178 cm 145 kg,8-7
K1e,Wakamisugi,Futagoyama,Aomori,03.04.1953,187 cm 114 kg,7-8
K1w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,175.5 cm 109 kg,10-5 S
K2wHD,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 168 kg,8-7
M1e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182 cm 110 kg,5-10
M1w,Wakajishi,Futagoyama,Aomori,04.05.1948,175 cm 126 kg,5-10
M2e,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 131 kg,7-8
M2w,Yutakayama,Tokitsukaze,Niigata,22.10.1947,187 cm 133 kg,6-9
M3e,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 148 kg,6-9
M3w,Owashi,Wakamatsu,Nagano,12.01.1946,190 cm 115 kg,3-12
M4e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,186 cm 125 kg,5-10
M4w,Kaiki,Tomozuna,Aomori,12.06.1952,183 cm 135 kg,6-7-2
M5e,Aobajo,Oshiogawa,Miyagi,14.11.1948,180 cm 130 kg,9-6
M5w,Kaneshiro,Kasugano,Miyazaki,27.02.1953,184 cm 145 kg,8-7
M6e,Tochiazuma,Kasugano,Fukushima,03.09.1944,178 cm 109 kg,5-10
M6w,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,188 cm 128 kg,10-5 K
M7e,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 116 kg,9-6
M7w,Tamakiyama,Kataonami,Fukuoka,29.04.1951,181 cm 132 kg,5-10
M8e,Hasegawa,Sadogatake,Hokkaido,20.07.1944,183 cm 125 kg,0-5
M8w,Futagodake,Futagoyama,Aomori,15.11.1943,179 cm 113 kg,9-6
M9e,Konuma,Kagamiyama,Saitama,14.08.1955,181 cm 130 kg,1-3-11
M9w,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,186 cm 145 kg,8-7
M10e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182 cm 147 kg,8-7
M10w,Tamanofuji,Kataonami,Tochigi,24.11.1949,184 cm 125 kg,10-5
M11e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 140 kg,10-5
M11w,Taiga,Kimigahama,Kagoshima,03.01.1950,178 cm 140 kg,8-7
M12e,Aobayama,Kise,Miyagi,03.04.1950,188 cm 120 kg,4-11
M12w,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 138 kg,8-7
M13e,Dairyugawa,Mihogaseki,Hyogo,21.01.1946,178 cm 113 kg,8-7
M13w,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,180 cm 125 kg,8-7
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,180 cm 160 kg,12-3 J
Y1w,Wajima,Hanakago,Ishikawa,11.01.1948,184.3 cm 126 kg,11-4
O1e,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 103 kg,10-5
O1w,Wakamisugi,Futagoyama,Aomori,03.04.1953,187.5 cm 125 kg,13-2 Y
O2eHD,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 116 kg,9-6
O2wHD,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,187.5 cm 126 kg,8-7
O3eHD,Mienoumi,Dewanoumi,Mie,04.02.1948,180.1 cm 130 kg,5-10
S1e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182 cm 145 kg,8-7 S
S1w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,173.5 cm 114 kg,3-6-6
K1e,Kaneshiro,Kasugano,Miyazaki,27.02.1953,183.5 cm 132 kg,8-7
K1w,Arase,Hanakago,Kochi,20.06.1949,177 cm 148 kg,8-7
M1e,Kotokaze,Sadogatake,Mie,26.04.1957,182 cm 139 kg,5-10
M1w,Kotogatake,Sadogatake,Hokkaido,24.09.1952,186 cm 105 kg,3-12
M2e,Onobori,Oyama,Aichi,16.10.1952,184 cm 123 kg,2-13
M2w,Aobajo,Oshiogawa,Miyagi,14.11.1948,179 cm 144 kg,7-8
M3e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 137 kg,4-7-4
M3w,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 137 kg,5-10
M4e,Fujizakura,Takasago,Yamanashi,09.02.1948,177.5 cm 134 kg,9-6
M4w,Washuyama,Dewanoumi,Okayama,02.04.1949,174 cm 106 kg,8-7 G
M5e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181.5 cm 109 kg,8-7
M5w,Wakajishi,Futagoyama,Aomori,04.05.1948,173.5 cm 122 kg,7-8
M6e,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,179 cm 121 kg,6-9
M6w,Yutakayama,Tokitsukaze,Niigata,22.10.1947,185.5 cm 125 kg,8-7
M7e,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 187 kg,9-6
M7w,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 121 kg,7-8
M8e,Tamanofuji,Kataonami,Tochigi,24.11.1949,185 cm 126 kg,11-4
M8w,Wakanoumi,Hanakago,Iwate,25.10.1945,174.5 cm 122 kg,8-7
M9e,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 144 kg,8-7
M9w,Kotonofuji,Sadogatake,Hokkaido,07.11.1951,180 cm 140 kg,5-6-4
M10e,Masudayama,Kasugano,Ishikawa,10.04.1951,187 cm 142 kg,6-9
M10w,Kurama,Tokitsukaze,Shiga,16.12.1952,187 cm 120 kg,8-7
M11e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,184.5 cm 127 kg,9-6
M11w,Onoumi,Hanakago,Yamagata,05.02.1953,179.5 cm 114 kg,5-10
M12e,Chiyozakura,Kokonoe,Hokkaido,14.04.1950,182 cm 107 kg,4-11
M12w,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 127 kg,10-5 K
M13e,Daio,Futagoyama,Toyama,23.06.1949,187.5 cm 100 kg,8-7
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,180 cm 160 kg,14-1 Y
Y1w,Wajima,Hanakago,Ishikawa,11.01.1948,184.3 cm 126 kg,9-6
O1e,Wakamisugi,Futagoyama,Aomori,03.04.1953,187.5 cm 125 kg,14-1 D
O1w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 116 kg,8-7
O2eHD,Mienoumi,Dewanoumi,Mie,04.02.1948,180.1 cm 130 kg,11-4
O2wHD,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 103 kg,8-7
S1e,Tamanofuji,Kataonami,Tochigi,24.11.1949,185 cm 126 kg,9-6
S1w,Kurama,Tokitsukaze,Shiga,16.12.1952,187 cm 120 kg,3-12
K1e,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,187.5 cm 126 kg,6-9
K1w,Arase,Hanakago,Kochi,20.06.1949,177 cm 148 kg,5-10
M1e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,184.5 cm 127 kg,5-10
M1w,Fujizakura,Takasago,Yamanashi,09.02.1948,177.5 cm 134 kg,7-8
M2e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181.5 cm 109 kg,8-7
M2w,Ogata,Tokitsukaze,Saga,28.12.1953,190 cm 150 kg,3-12
M3e,Aobajo,Oshiogawa,Miyagi,14.11.1948,179 cm 144 kg,3-12
M3w,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 187 kg,6-9
M4e,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,185 cm 150 kg,4-11
M4w,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 121 kg,8-7
M5e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,181 cm 96 kg,9-6 K
M5w,Yutakayama,Tokitsukaze,Niigata,22.10.1947,185.5 cm 125 kg,4-11
M6e,Masudayama,Kasugano,Ishikawa,10.04.1951,187 cm 142 kg,8-7
M6w,Kotokaze,Sadogatake,Mie,26.04.1957,182 cm 139 kg,12-3 S
M7e,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 144 kg,6-9
M7w,Aobayama,Kise,Miyagi,03.04.1950,187 cm 114 kg,9-6
M8e,Kaneshiro,Kasugano,Miyazaki,27.02.1953,183.5 cm 132 kg,8-7
M8w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182 cm 145 kg,8-7
M9e,Tamakiyama,Kataonami,Fukuoka,29.04.1951,182.5 cm 135 kg,9-6
M9w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,173.5 cm 114 kg,5-10
M10e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 137 kg,11-4
M10w,Wakajishi,Futagoyama,Aomori,04.05.1948,173.5 cm 122 kg,1-14
M11e,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 127 kg,8-7
M11w,Taiko,Futagoyama,Aomori,30.10.1953,175 cm 126 kg,8-7
M12e,Kaiki,Tomozuna,Aomori,12.06.1952,181 cm 139 kg,8-7
M12w,Taniarashi,Tokitsukaze,Oita,16.04.1952,180 cm 116 kg,6-9
M13e,Dewanohana,Dewanoumi,Aomori,13.05.1951,184.5 cm 109 kg,8-7
M13w,Kurosegawa,Isegahama,Tokyo,13.05.1951,183.5 cm 118 kg,9-6
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,178.5 cm 165 kg,13-2 J
Y1w,Wakanohana,Futagoyama,Aomori,03.04.1953,186 cm 126 kg,14-1 Y
Y2eHD,Wajima,Hanakago,Ishikawa,11.01.1948,183.5 cm 129 kg,12-3
O1e,Mienoumi,Dewanoumi,Mie,04.02.1948,180 cm 132 kg,13-2 J
