Rank,Rikishi,Heya,Shusshin,Birth Date,Height/Weight,Result
M2w,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,180 cm 135 kg,4-11
M3e,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 151 kg,6-9
M3w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,181 cm 147 kg,8-7
M4e,Takamiyama,Takasago,U.S.A.,16.06.1944,191 cm 165 kg,13-2 YS
M4w,Tokibayama,Tokitsukaze,Ishikawa,05.05.1944,177 cm 125 kg,5-10
M5e,Asanobori,Asahiyama,Hokkaido,03.06.1948,175 cm 156 kg,5-10
M5w,Ryuo,Asahiyama,Okinawa,25.02.1945,176.6 cm 121 kg,6-9
M6e,Mutsuarashi,Miyagino,Aomori,12.01.1943,177 cm 105 kg,7-8
M6w,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,185 cm 152 kg,7-8
M7e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 137 kg,9-6
M7w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,173 cm 108 kg,9-6
M8e,Kotetsuyama,Asahiyama,Hokkaido,09.07.1942,175 cm 128 kg,8-7
M8w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,175 cm 109 kg,8-7
M9e,Futagodake,Futagoyama,Aomori,15.11.1943,178 cm 108 kg,8-7
M9w,Yoshioyama,Mihogaseki,Kumamoto,20.05.1949,184 cm 130 kg,7-8
M10e,Wakanoumi,Hanakago,Iwate,25.10.1945,175.5 cm 119 kg,8-7
M10w,Dairyugawa,Mihogaseki,Hyogo,21.01.1946,178 cm 118 kg,8-7
M11e,Fujinokawa,Isenoumi,Hokkaido,26.09.1946,178 cm 108 kg,8-7
M11w,Nishikinada,Kimigahama,Kagoshima,03.01.1950,178 cm 148 kg,5-10
M12e,Shiratayama,Takasago,Kumamoto,25.12.1943,183 cm 100 kg,6-9
M12w,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,177 cm 129 kg,8-7
Y1e,Wajima,Hanakago,Ishikawa,11.01.1948,185 cm 120 kg,11-4
Y1w,Kotozakura,Sadogatake,Tottori,26.11.1940,182 cm 150 kg,14-1 Y
Y2eHD,Kitanofuji,Kokonoe,Hokkaido,28.03.1942,185 cm 132 kg,14-1 D
O1e,Kiyokuni,Isegahama,Akita,20.11.1941,182.4 cm 131 kg,1-5-9
O1w,Daikirin,Nishonoseki,Saga,20.06.1942,181.1 cm 136 kg,9-6
O2wHD,Takanohana,Futagoyama,Aomori,19.02.1950,182.6 cm 104 kg,8-7
S1e,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 144 kg,13-2 GSK
S1w,Mienoumi,Dewanoumi,Mie,04.02.1948,180.7 cm 128 kg,4-11
K1e,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,189 cm 124 kg,8-7
K1w,Takamiyama,Takasago,U.S.A.,16.06.1944,190 cm 163 kg,3-12
M1e,Tochiazuma,Kasugano,Fukushima,03.09.1944,177 cm 108 kg,4-11
M1w,Hasegawa,Sadogatake,Hokkaido,20.07.1944,184 cm 123 kg,6-9
M2e,Washuyama,Dewanoumi,Okayama,02.04.1949,175 cm 95 kg,6-9
M2w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182.4 cm 147 kg,6-9
M3e,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 106 kg,5-10
M3w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,173.5 cm 103 kg,8-7
M4e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 136 kg,8-7
M4w,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 129 kg,7-8
M5e,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,183.5 cm 134 kg,6-5-4
M5w,Yutakayama,Tokitsukaze,Niigata,22.10.1947,186.2 cm 124 kg,9-6
M6e,Ryuo,Asahiyama,Okinawa,25.02.1945,177.3 cm 124 kg,8-7
M6w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,174.3 cm 107 kg,6-9
M7e,Tokibayama,Tokitsukaze,Ishikawa,05.05.1944,180.3 cm 126 kg,1-14
M7w,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181.6 cm 104 kg,10-5
M8e,Dairyugawa,Mihogaseki,Hyogo,21.01.1946,179.8 cm 112 kg,5-10
M8w,Futagodake,Futagoyama,Aomori,15.11.1943,177.9 cm 108 kg,8-7
M9e,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,177 cm 128 kg,8-7
M9w,Tenryu,Nishonoseki,Fukui,02.02.1950,180 cm 112 kg,6-9
M10e,Wakanoumi,Hanakago,Iwate,25.10.1945,175.2 cm 122 kg,8-7
M10w,Mutsuarashi,Miyagino,Aomori,12.01.1943,176.3 cm 105 kg,8-7
M11e,Owashi,Wakamatsu,Nagano,12.01.1946,190.3 cm 110 kg,8-7
M11w,Maenoyama,Takasago,Osaka,09.03.1945,186.6 cm 130 kg,9-6
M12e,Iwatora,Kasugano,Kumamoto,27.01.1948,176.9 cm 108 kg,3-7-5
M12w,Ryuko,Hanakago,Tokyo,09.01.1941,186 cm 130 kg,10-5
M13e,Arase,Hanakago,Kochi,20.06.1949,178 cm 133 kg,9-6
M13w,Daio,Futagoyama,Toyama,23.06.1949,184 cm 95 kg,3-12
M13eHD,Maruyama,Tokitsukaze,Fukuoka,14.11.1946,183 cm 114 kg,4-11
Y1e,Wajima,Hanakago,Ishikawa,11.01.1948,184 cm 117 kg,13-2 Y
Y1w,Kotozakura,Sadogatake,Tottori,26.11.1940,182 cm 149 kg,0-0
Y2eHD,Kitanofuji,Kokonoe,Hokkaido,28.03.1942,185 cm 132 kg,0-3
O1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 146 kg,13-2 D
O1w,Daikirin,Nishonoseki,Saga,20.06.1942,181.1 cm 138.5 kg,0-4-11
O2wHD,Takanohana,Futagoyama,Aomori,19.02.1950,182.6 cm 103 kg,10-5
S1e,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,188 cm 128 kg,8-7
S1w,Takamiyama,Takasago,U.S.A.,16.06.1944,192.2 cm 168 kg,11-4 SK
S2eHD,Daiju,Takashima,Hokkaido,19.03.1950,177.3 cm 148 kg,9-6
S2wHD,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182.4 cm 143 kg,7-8
K1e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181.6 cm 104 kg,8-7
K1w,Yutakayama,Tokitsukaze,Niigata,22.10.1947,186.2 cm 125 kg,7-8
M1e,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174.5 cm 112 kg,8-7
M1w,Arase,Hanakago,Kochi,20.06.1949,178 cm 134 kg,6-9
M2e,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 108 kg,8-7
M2w,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,180 cm 130 kg,8-7
M3e,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,183.5 cm 131 kg,5-10
M3w,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 129 kg,5-10
M4e,Ryuo,Asahiyama,Okinawa,25.02.1945,177.3 cm 128 kg,4-11
M4w,Ryuko,Hanakago,Tokyo,09.01.1941,186 cm 130 kg,5-10
M5e,Hasegawa,Sadogatake,Hokkaido,20.07.1944,184 cm 124 kg,10-5 G
M5w,Mienoumi,Dewanoumi,Mie,04.02.1948,180.7 cm 125 kg,5-10
M6e,Wakamisugi,Futagoyama,Aomori,03.04.1953,186 cm 110 kg,8-7
M6w,Yoshioyama,Mihogaseki,Kumamoto,20.05.1949,185 cm 131 kg,5-10
M7e,Wakajishi,Futagoyama,Aomori,04.05.1948,174 cm 118 kg,8-7
M7w,Yoshinotani,Dewanoumi,Nagasaki,23.04.1949,176 cm 95 kg,8-7
M8e,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,175.5 cm 109 kg,3-12
M8w,Wakanoumi,Hanakago,Iwate,25.10.1945,175.2 cm 124 kg,8-7
M9e,Onishiki,Dewanoumi,Niigata,11.09.1953,183.5 cm 135 kg,10-5
M9w,Futagodake,Futagoyama,Aomori,15.11.1943,177.9 cm 112 kg,8-7
M10e,Tochiazuma,Kasugano,Fukushima,03.09.1944,178 cm 111 kg,9-6
M10w,Mutsuarashi,Miyagino,Aomori,12.01.1943,176.3 cm 106 kg,8-7
M11e,Tenryu,Nishonoseki,Fukui,02.02.1950,185 cm 112 kg,8-7
M11w,Tokibayama,Tokitsukaze,Ishikawa,05.05.1944,180.3 cm 131 kg,3-12
M12e,Kotonofuji,Sadogatake,Hokkaido,07.11.1951,181 cm 138 kg,5-10
M12w,Shiratayama,Takasago,Kumamoto,25.12.1943,187 cm 100 kg,9-6
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,181 cm 150 kg,9-6
Y1w,Wajima,Hanakago,Ishikawa,11.01.1948,184 cm 125 kg,0-0-15
O1e,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,188 cm 130 kg,8-7
O1w,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 105 kg,0-4-11
S1e,Mienoumi,Dewanoumi,Mie,04.02.1948,182 cm 123 kg,8-7
S1w,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 128 kg,8-7
K1e,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 115 kg,11-4 G
K1w,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 165 kg,5-10
M1e,Tamanofuji,Kataonami,Tochigi,24.11.1949,185 cm 125 kg,5-10
M1w,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 115 kg,13-2 YS
M2e,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 130 kg,10-5
M2w,Arase,Hanakago,Kochi,20.06.1949,178 cm 145 kg,8-7
M3e,Tochiazuma,Kasugano,Fukushima,03.09.1944,178 cm 113 kg,4-11
M3w,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 148 kg,4-2-9
M4e,Taiga,Kimigahama,Kagoshima,03.01.1950,178 cm 140 kg,7-8
M4w,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182 cm 110 kg,9-6
M5e,Aobajo,Nishonoseki,Miyagi,14.11.1948,180 cm 130 kg,12-3 JK
M5w,Mutsuarashi,Miyagino,Aomori,12.01.1943,177 cm 100 kg,8-7
M6e,Futagodake,Futagoyama,Aomori,15.11.1943,178 cm 109 kg,6-9
M6w,Hasegawa,Sadogatake,Hokkaido,20.07.1944,183 cm 128 kg,8-7
M7e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182.5 cm 147 kg,8-7
M7w,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,182.5 cm 130 kg,7-8
M8e,Wakamisugi,Futagoyama,Aomori,03.04.1953,187 cm 111 kg,9-6
M8w,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 135 kg,6-9
M9e,Kaneshiro,Kasugano,Miyazaki,27.02.1953,184 cm 130 kg,8-7
M9w,Yutakayama,Tokitsukaze,Niigata,22.10.1947,187 cm 133 kg,9-6
M10e,Ryuo,Asahiyama,Okinawa,25.02.1945,176 cm 130 kg,3-12
M10w,Onishiki,Dewanoumi,Niigata,11.09.1953,184 cm 150 kg,6-9
M11e,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,175 cm 105 kg,8-7
M11w,Kotonofuji,Sadogatake,Hokkaido,07.11.1951,183 cm 140 kg,7-8
M12e,Shiratayama,Takasago,Kumamoto,25.12.1943,187 cm 100 kg,3-12
M12w,Washuyama,Dewanoumi,Okayama,02.04.1949,175 cm 102 kg,8-7
M13e,Tamakiyama,Kataonami,Fukuoka,29.04.1951,181 cm 129 kg,6-9
M13w,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,185 cm 145 kg,4-11
M14e,Dairyugawa,Mihogaseki,Hyogo,21.01.1946,178 cm 110 kg,8-7
M14w,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 127 kg,6-9
Y1e,Wajima,Hanakago,Ishikawa,11.01.1948,184 cm 125 kg,14-1 Y
Y1w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,182 cm 150 kg,12-3 J
O1e,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 107 kg,9-6
O1w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 118 kg,9-6
S1e,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,175.5 cm 109 kg,3-12
S1w,Washuyama,Dewanoumi,Okayama,02.04.1949,175 cm 105 kg,5-10
S2eHD,Arase,Hanakago,Kochi,20.06.1949,178 cm 145 kg,6-9
S2wHD,Mienoumi,Dewanoumi,Mie,04.02.1948,180.5 cm 128 kg,10-5
K1e,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 168 kg,5-10
K1w,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,188 cm 128 kg,5-10
M1e,Wakamisugi,Futagoyama,Aomori,03.04.1953,187 cm 114 kg,9-6
M1w,Aobajo,Oshiogawa,Miyagi,14.11.1948,180 cm 130 kg,8-7
M2e,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 116 kg,3-12
M2w,Kaneshiro,Kasugano,Miyazaki,27.02.1953,184 cm 145 kg,8-7
M3e,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 131 kg,7-8
M3w,Tamanofuji,Kataonami,Tochigi,24.11.1949,184 cm 125 kg,9-6
M4e,Futagodake,Futagoyama,Aomori,15.11.1943,179 cm 113 kg,4-11
M4w,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 140 kg,11-4 GS
M5e,Yutakayama,Tokitsukaze,Niigata,22.10.1947,187 cm 133 kg,8-7
M5w,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182 cm 110 kg,5-10
M6e,Wakajishi,Futagoyama,Aomori,04.05.1948,175 cm 126 kg,11-4 K
M6w,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 148 kg,6-9
M7e,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,186 cm 145 kg,8-7
M7w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182 cm 147 kg,8-7
M8e,Kaiki,Tomozuna,Aomori,12.06.1952,183 cm 135 kg,8-7
M8w,Taiga,Kimigahama,Kagoshima,03.01.1950,178 cm 140 kg,5-10
M9e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,186 cm 125 kg,8-7
M9w,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 138 kg,7-8
M10e,Dairyugawa,Mihogaseki,Hyogo,21.01.1946,178 cm 113 kg,3-12
M10w,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,180 cm 125 kg,8-7
M11e,Tochiazuma,Kasugano,Fukushima,03.09.1944,178 cm 109 kg,9-6
M11w,Tamakiyama,Kataonami,Fukuoka,29.04.1951,181 cm 132 kg,8-7
M12e,Owashi,Wakamatsu,Nagano,12.01.1946,190 cm 115 kg,8-7
M12w,Takanosato,Futagoyama,Aomori,29.09.1952,183 cm 124 kg,4-6-5
M13e,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 125 kg,6-9
M13w,Kotogatake,Sadogatake,Hokkaido,24.09.1952,188 cm 110 kg,8-7
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,180 cm 160 kg,13-2 J
Y1w,Wajima,Hanakago,Ishikawa,11.01.1948,184.3 cm 126 kg,15-0 Y
O1e,Wakamisugi,Futagoyama,Aomori,03.04.1953,187.5 cm 125 kg,10-5
O1w,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 103 kg,8-7
O2eHD,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 116 kg,9-6
O2wHD,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,187.5 cm 126 kg,6-9
O3eHD,Mienoumi,Dewanoumi,Mie,04.02.1948,180.1 cm 130 kg,8-7
S1e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182 cm 145 kg,3-12
S1w,Kaneshiro,Kasugano,Miyazaki,27.02.1953,183.5 cm 132 kg,5-10
K1e,Arase,Hanakago,Kochi,20.06.1949,177 cm 148 kg,8-7
K1w,Fujizakura,Takasago,Yamanashi,09.02.1948,177.5 cm 134 kg,5-10
M1e,Tamanofuji,Kataonami,Tochigi,24.11.1949,185 cm 126 kg,8-7
M1w,Washuyama,Dewanoumi,Okayama,02.04.1949,174 cm 106 kg,9-6 G
M2e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181.5 cm 109 kg,8-7
M2w,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 187 kg,9-6
M3e,Yutakayama,Tokitsukaze,Niigata,22.10.1947,185.5 cm 125 kg,6-9
M3w,Aobajo,Oshiogawa,Miyagi,14.11.1948,179 cm 144 kg,6-9
M4e,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 127 kg,5-10
M4w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,173.5 cm 114 kg,5-10
M5e,Wakanoumi,Hanakago,Iwate,25.10.1945,174.5 cm 122 kg,6-9
M5w,Oshio,Tokitsukaze,Fukuoka,04.01.1948,184.5 cm 127 kg,8-7
M6e,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 144 kg,5-10
M6w,Wakajishi,Futagoyama,Aomori,04.05.1948,173.5 cm 122 kg,8-7
M7e,Kurama,Tokitsukaze,Shiga,16.12.1952,187 cm 120 kg,8-7
M7w,Kotokaze,Sadogatake,Mie,26.04.1957,182 cm 139 kg,8-7
M8e,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 121 kg,8-7
M8w,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 137 kg,9-6
M9e,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,179 cm 121 kg,1-3-11
M9w,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 137 kg,9-6
M10e,Aobayama,Kise,Miyagi,03.04.1950,187 cm 114 kg,9-6
M10w,Daio,Futagoyama,Toyama,23.06.1949,187.5 cm 100 kg,8-7
M11e,Kotogatake,Sadogatake,Hokkaido,24.09.1952,186 cm 105 kg,3-12
M11w,Iwashita,Tatsunami,Chiba,15.02.1955,180.5 cm 135 kg,7-7-1
M12e,Onobori,Oyama,Aichi,16.10.1952,184 cm 123 kg,9-6
M12w,Daigo,Hanakago,Akita,23.05.1952,186 cm 114 kg,3-12
M13e,Masudayama,Kasugano,Ishikawa,10.04.1951,187 cm 142 kg,8-7
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 165 kg,15-0 Y
Y1w,Wakanohana,Futagoyama,Aomori,03.04.1953,187 cm 123 kg,11-4
Y2eHD,Wajima,Hanakago,Ishikawa,11.01.1948,186 cm 129 kg,14-1 J
O1e,Mienoumi,Dewanoumi,Mie,04.02.1948,180.5 cm 132 kg,9-6
O1w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 117 kg,9-6
O2wHD,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 105 kg,8-7
S1e,Tamanofuji,Kataonami,Tochigi,24.11.1949,185.5 cm 127 kg,7-8
S1w,Kotokaze,Sadogatake,Mie,26.04.1957,182.5 cm 147 kg,7-8
K1e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182 cm 110 kg,8-7
K1w,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,181 cm 96 kg,5-10
M1e,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 121 kg,4-11
M1w,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 140 kg,5-10
M2e,Aobayama,Kise,Miyagi,03.04.1950,187 cm 120 kg,5-10
M2w,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 136 kg,9-6 S
M3e,Masudayama,Kasugano,Ishikawa,10.04.1951,186 cm 146 kg,5-10
M3w,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,187 cm 126.5 kg,7-8
M4e,Tamakiyama,Kataonami,Fukuoka,29.04.1951,181.5 cm 132 kg,5-10
M4w,Kaneshiro,Kasugano,Miyazaki,27.02.1953,184 cm 138 kg,6-9
M5e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,181.5 cm 145 kg,5-10
M5w,Arase,Hanakago,Kochi,20.06.1949,177.5 cm 148 kg,8-7
M6e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,186 cm 131 kg,5-10
M6w,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 184 kg,10-5
M7e,Kurosegawa,Isegahama,Tokyo,13.05.1951,184 cm 125 kg,5-10
M7w,Kurama,Tokitsukaze,Shiga,16.12.1952,187.5 cm 128 kg,9-6
M8e,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 129 kg,8-7
M8w,Taiko,Futagoyama,Aomori,30.10.1953,174 cm 124.5 kg,6-9
M9e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 136 kg,9-6
M9w,Dewanohana,Dewanoumi,Aomori,13.05.1951,185 cm 112 kg,10-5 K
M10e,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 145 kg,9-6
M10w,Misugiiso,Hanakago,Aomori,11.05.1956,187 cm 117 kg,7-8
M11e,Onishiki,Dewanoumi,Niigata,11.09.1953,185.5 cm 143 kg,5-10
M11w,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,184 cm 172 kg,8-7
M12e,Ogata,Tokitsukaze,Saga,28.12.1953,189 cm 172 kg,6-9
M12w,Aobajo,Oshiogawa,Miyagi,14.11.1948,180 cm 140 kg,9-6
M13e,Yutakayama,Tokitsukaze,Niigata,22.10.1947,186.5 cm 127 kg,4-11
M13w,Kagetora,Kokonoe,Iwate,21.05.1954,182 cm 108 kg,5-10
Y1e,Wakanohana,Futagoyama,Aomori,03.04.1953,186 cm 126 kg,11-4
Y1w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,178.5 cm 165 kg,12-3
Y2eHD,Wajima,Hanakago,Ishikawa,11.01.1948,183.5 cm 129 kg,14-1 Y
O1e,Mienoumi,Dewanoumi,Mie,04.02.1948,180 cm 132 kg,14-1 D
O1w,Takanohana,Futagoyama,Aomori,19.02.1950,182.5 cm 111 kg,9-6
O2wHD,Asahikuni,Tatsunami,Hokkaido,25.04.1947,173.5 cm 118 kg,8-7
S1e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 144 kg,3-12
S1w,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 135 kg,9-6 S
K1e,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,183 cm 164 kg,4-11
K1w,Tamakiyama,Kataonami,Fukuoka,29.04.1951,181.5 cm 136 kg,4-11
M1e,Takamiyama,Takasago,U.S.A.,16.06.1944,191.5 cm 174 kg,3-12
M1w,Ozutsu,Taiho,Mie,18.04.1956,181.5 cm 133 kg,6-9
M2e,Kurosegawa,Isegahama,Tokyo,13.05.1951,183.5 cm 129 kg,6-9
M2w,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 123 kg,8-7
M3e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181.5 cm 112 kg,8-7
M3w,Aobayama,Kise,Miyagi,03.04.1950,186 cm 130 kg,5-10
M4e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,181 cm 143 kg,7-8
M4w,Amanoyama,Tokitsukaze,Saga,28.12.1953,189.5 cm 174 kg,7-8
M5e,Kurama,Tokitsukaze,Shiga,16.12.1952,187.5 cm 132 kg,8-7
M5w,Tochihikari,Kasugano,Miyazaki,27.02.1953,183 cm 140 kg,9-6
M6e,Aobajo,Oshiogawa,Miyagi,14.11.1948,179 cm 141 kg,6-9
M6w,Taniarashi,Tokitsukaze,Oita,16.04.1952,181 cm 126 kg,6-9
M7e,Arase,Hanakago,Kochi,20.06.1949,176 cm 150 kg,8-7
M7w,Tamanofuji,Kataonami,Tochigi,24.11.1949,184.5 cm 121 kg,9-6
M8e,Kotowaka,Sadogatake,Hokkaido,07.04.1954,196 cm 138 kg,8-7
M8w,Masudayama,Kasugano,Ishikawa,10.04.1951,187 cm 144 kg,6-9
M9e,Misugiiso,Hanakago,Aomori,11.05.1956,187 cm 120 kg,8-7
M9w,Terunoyama,Tatsunami,Chiba,15.02.1955,180 cm 136 kg,7-8
M10e,Asashio,Takasago,Kochi,09.12.1955,180 cm 168 kg,6-9
M10w,Zaonishiki,Kagamiyama,Yamagata,03.09.1952,183 cm 133 kg,8-7
M11e,Yutakayama,Tokitsukaze,Niigata,22.10.1947,185 cm 126 kg,8-7
M11w,Dewanohana,Dewanoumi,Aomori,13.05.1951,184 cm 116 kg,10-5 K
M12e,Fujizakura,Takasago,Yamanashi,09.02.1948,177.5 cm 133 kg,5-10
M12w,Kirinji,Nishonoseki,Chiba,09.03.1953,181 cm 143 kg,9-6
M13e,Hoo,Nishonoseki,Aichi,07.12.1956,176.5 cm 134 kg,8-7
M13w,Kagetora,Kokonoe,Iwate,21.05.1954,182 cm 115 kg,5-10
M14e,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 141 kg,0-3-12
M14w,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,181 cm 97 kg,8-7
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,178.5 cm 165 kg,15-0 Y
Y1w,Wakanohana,Futagoyama,Aomori,03.04.1953,186 cm 129 kg,10-5
Y2eHD,Wajima,Hanakago,Ishikawa,11.01.1948,184.5 cm 132 kg,1-4-10
Y2wHD,Mienoumi,Dewanoumi,Mie,04.02.1948,180.5 cm 135 kg,4-6-5
O1e,Takanohana,Futagoyama,Aomori,19.02.1950,182.5 cm 112 kg,9-6
O1w,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182.5 cm 116 kg,9-6
S1e,Kotokaze,Sadogatake,Mie,26.04.1957,183 cm 153 kg,6-4-5
S1w,Asashio,Takasago,Kochi,09.12.1955,182 cm 173 kg,11-4 S
K1e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 148 kg,5-10
K1w,Tochihikari,Kasugano,Miyazaki,27.02.1953,184 cm 144 kg,5-10
M1e,Hoo,Nishonoseki,Aichi,07.12.1956,177.5 cm 137 kg,5-10
M1w,Amanoyama,Tokitsukaze,Saga,28.12.1953,190 cm 177 kg,5-10
M2e,Kurosegawa,Isegahama,Tokyo,13.05.1951,184.5 cm 132 kg,3-12
M2w,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,181 cm 110 kg,9-6 G
M2wHD,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 140 kg,10-5 K
M3e,Masudayama,Kasugano,Ishikawa,10.04.1951,186 cm 147 kg,5-10
M3w,Aobayama,Kise,Miyagi,03.04.1950,187 cm 132 kg,4-11
M4e,Kirinji,Nishonoseki,Chiba,09.03.1953,181.5 cm 145 kg,8-7
M4w,Takamiyama,Takasago,U.S.A.,16.06.1944,191 cm 190 kg,7-8
M5e,Tamanofuji,Kataonami,Tochigi,24.11.1949,185 cm 124 kg,4-11
M5w,Zaonishiki,Kagamiyama,Yamagata,03.09.1952,182.5 cm 135 kg,8-7
M6e,Dewanohana,Dewanoumi,Aomori,13.05.1951,184.5 cm 120 kg,7-8
M6w,Ozutsu,Taiho,Mie,18.04.1956,182.5 cm 135 kg,9-6
M7e,Kurama,Tokitsukaze,Shiga,16.12.1952,187.5 cm 134 kg,8-7
M7w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182 cm 145 kg,8-7
M8e,Arase,Hanakago,Kochi,20.06.1949,176 cm 151 kg,8-7
M8w,Shinko,Isegahama,Yamagata,02.01.1950,188 cm 131 kg,6-9
M9e,Yutakayama,Tokitsukaze,Niigata,22.10.1947,185 cm 129 kg,8-7
