Rank,Rikishi,Heya,Shusshin,Birth Date,Height/Weight,Result
M2e,Asanobori,Asahiyama,Hokkaido,03.06.1948,175 cm 147 kg,2-13
M2w,Daiyu,Izutsu,Kagoshima,27.05.1940,179 cm 113 kg,5-10
M3e,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,180 cm 120 kg,5-10
M3w,Mienoumi,Dewanoumi,Mie,04.02.1948,179.3 cm 92 kg,4-11
M4e,Nishikinada,Izutsu,Kagoshima,03.01.1950,178 cm 137 kg,7-8
M4w,Asasegawa,Isegahama,Osaka,04.05.1942,174.5 cm 133 kg,6-9
M5e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,181 cm 125 kg,9-6 K
M5w,Daimonji,Nishonoseki,Kyoto,21.02.1940,182 cm 106 kg,4-11
M6e,Tochioyama,Kasugano,Aichi,01.03.1943,174 cm 106 kg,7-8
M6w,Fujinokawa,Isenoumi,Hokkaido,26.09.1946,178 cm 98 kg,9-6
M7e,Hanahikari,Hanakago,Iwate,21.06.1940,178 cm 123 kg,2-13
M7w,Wakanami,Tatsunami,Ibaraki,01.03.1941,178 cm 93 kg,7-8
M8e,Toda,Tatsunami,Miyazaki,30.06.1946,177 cm 125 kg,6-9
M8w,Futagodake,Futagoyama,Aomori,15.11.1943,178 cm 107 kg,9-6
M9e,Wakafutase,Asahiyama,Aichi,20.02.1942,176 cm 140 kg,9-6
M9w,Takanohana,Futagoyama,Aomori,19.02.1950,181.5 cm 95 kg,10-5
M10e,Kotetsuyama,Asahiyama,Hokkaido,09.07.1942,175 cm 123 kg,9-6
M10w,Dairyugawa,Mihogaseki,Hyogo,21.01.1946,178 cm 113 kg,8-7
M11e,Tokibayama,Tokitsukaze,Ishikawa,05.05.1944,178 cm 120 kg,8-7
M11w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,173 cm 95 kg,8-7
M12e,Kainoyama,Dewanoumi,Ibaraki,28.06.1940,172 cm 114 kg,6-5-4
M12w,Daisetsu,Miyagino,Hokkaido,30.11.1944,177 cm 106 kg,9-6
Y1e,Tamanoumi,Kataonami,Aichi,05.02.1944,177 cm 135 kg,14-1 D
Y1w,Taiho,Nishonoseki,Hokkaido,29.05.1940,187 cm 148 kg,14-1 Y
Y2eHD,Kitanofuji,Kokonoe,Hokkaido,28.03.1942,181 cm 135 kg,11-4
O1e,Kiyokuni,Isegahama,Akita,20.11.1941,182 cm 132 kg,8-7
O1w,Daikirin,Nishonoseki,Saga,20.06.1942,180 cm 133 kg,11-4
O2eHD,Kotozakura,Sadogatake,Tottori,26.11.1940,181 cm 143 kg,9-6
O2wHD,Maenoyama,Takasago,Osaka,09.03.1945,185 cm 130 kg,9-6
S1e,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,180 cm 130 kg,0-9-6
S1w,Hasegawa,Sadogatake,Hokkaido,20.07.1944,182 cm 125 kg,3-12
K1e,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 100 kg,2-4-9
K1w,Takamiyama,Takasago,U.S.A.,16.06.1944,191 cm 160 kg,4-11
M1e,Ryuko,Hanakago,Tokyo,09.01.1941,186 cm 126 kg,7-8
M1w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,181 cm 140 kg,4-11
M2e,Tochioyama,Kasugano,Aichi,01.03.1943,174 cm 110 kg,2-13
M2w,Fujinokawa,Isenoumi,Hokkaido,26.09.1946,178 cm 108 kg,8-7
M3e,Tochiazuma,Kasugano,Fukushima,03.09.1944,174 cm 115 kg,2-13
M3w,Mienoumi,Dewanoumi,Mie,04.02.1948,181 cm 120 kg,6-9
M4e,Mutsuarashi,Miyagino,Aomori,12.01.1943,177 cm 113 kg,12-3 K
M4w,Tokibayama,Tokitsukaze,Ishikawa,05.05.1944,177 cm 124 kg,6-9
M5e,Wakanami,Tatsunami,Ibaraki,01.03.1941,178 cm 101 kg,10-5
M5w,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 143 kg,11-4 G
M6e,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 104 kg,6-9
M6w,Futagodake,Futagoyama,Aomori,15.11.1943,178 cm 108 kg,9-6
M7e,Tochiisami,Kasugano,Aomori,02.10.1947,176 cm 115 kg,0-2-13
M7w,Daiyu,Izutsu,Kagoshima,27.05.1940,179 cm 114 kg,7-8
M8e,Kotetsuyama,Asahiyama,Hokkaido,09.07.1942,175 cm 124 kg,7-8
M8w,Yoshinohana,Dewanoumi,Tokyo,04.09.1943,189 cm 167 kg,7-8
M9e,Nishikinada,Izutsu,Kagoshima,03.01.1950,178 cm 150 kg,2-8-5
M9w,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,177 cm 130 kg,10-5
M10e,Ryuo,Asahiyama,Okinawa,25.02.1945,176.6 cm 120 kg,3-12
M10w,Wakafutase,Asahiyama,Aichi,20.02.1942,176 cm 150 kg,8-7
M11e,Tochifuji,Kasugano,Saitama,08.06.1946,186 cm 141 kg,8-7
M11w,Wajima,Hanakago,Ishikawa,11.01.1948,185 cm 108 kg,9-6
M12e,Daisetsu,Miyagino,Hokkaido,30.11.1944,182 cm 110 kg,10-5
Y1e,Kitanofuji,Kokonoe,Hokkaido,28.03.1942,181 cm 133 kg,7-7-1
O1e,Daikirin,Nishonoseki,Saga,20.06.1942,180 cm 140 kg,0-0-15
O1w,Kiyokuni,Isegahama,Akita,20.11.1941,182 cm 133 kg,9-6
O2eHD,Maenoyama,Takasago,Osaka,09.03.1945,185 cm 130 kg,3-2-10
O2wHD,Kotozakura,Sadogatake,Tottori,26.11.1940,181 cm 147 kg,10-5 J
S1e,Mienoumi,Dewanoumi,Mie,04.02.1948,181 cm 130 kg,8-7
S1w,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 105 kg,6-9
S2eHD,Hasegawa,Sadogatake,Hokkaido,20.07.1944,182 cm 126 kg,10-5 J
K1e,Wajima,Hanakago,Ishikawa,11.01.1948,185 cm 112 kg,10-5 JS
K1w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,181 cm 147 kg,5-10
K2wHD,Takamiyama,Takasago,U.S.A.,16.06.1944,191 cm 165 kg,6-9
M1e,Fujizakura,Takasago,Yamanashi,09.02.1948,177 cm 127 kg,7-8
M1w,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 151 kg,7-8
M2e,Nishikinada,Izutsu,Kagoshima,03.01.1950,178 cm 148 kg,8-7
M2w,Mutsuarashi,Miyagino,Aomori,12.01.1943,177 cm 105 kg,6-9
M3e,Ryuo,Asahiyama,Okinawa,25.02.1945,176.6 cm 121 kg,5-10
M3w,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,180 cm 135 kg,10-5 JK
M4e,Futagodake,Futagoyama,Aomori,15.11.1943,178 cm 108 kg,6-9
M4w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,173 cm 108 kg,0-1-14
M5e,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,189 cm 123 kg,7-8
M5w,Tochiazuma,Kasugano,Fukushima,03.09.1944,174 cm 113 kg,11-4 YG
M6e,Wakanami,Tatsunami,Ibaraki,01.03.1941,178 cm 100 kg,5-10
M6w,Daiyu,Izutsu,Kagoshima,27.05.1940,179 cm 115 kg,8-7
M7e,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 106 kg,8-7
M7w,Tochiisami,Kasugano,Aomori,02.10.1947,176 cm 121 kg,5-10
M8e,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,177 cm 129 kg,7-8
M8w,Yoshioyama,Mihogaseki,Kumamoto,20.05.1949,184 cm 130 kg,10-5 J
M9e,Tokibayama,Tokitsukaze,Ishikawa,05.05.1944,177 cm 125 kg,9-6
M9w,Shiratayama,Takasago,Kumamoto,25.12.1943,183 cm 100 kg,9-6
M10e,Wakafutase,Asahiyama,Aichi,20.02.1942,176 cm 146 kg,10-5 J
M10w,Dairyugawa,Mihogaseki,Hyogo,21.01.1946,178 cm 118 kg,6-9
M11e,Tochioyama,Kasugano,Aichi,01.03.1943,174 cm 108 kg,2-13
M11w,Oshio,Tokitsukaze,Fukuoka,04.01.1948,168 cm 128 kg,6-9
M12e,Ryuko,Hanakago,Tokyo,09.01.1941,186 cm 131 kg,0-0-15
M12w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 137 kg,5-10
Y1e,Kitanofuji,Kokonoe,Hokkaido,28.03.1942,185 cm 132 kg,10-5
O1e,Kotozakura,Sadogatake,Tottori,26.11.1940,182 cm 150 kg,14-1 Y
O1w,Wajima,Hanakago,Ishikawa,11.01.1948,185 cm 120 kg,11-4 J
O2eHD,Kiyokuni,Isegahama,Akita,20.11.1941,182.4 cm 131 kg,1-6-8
O2wHD,Daikirin,Nishonoseki,Saga,20.06.1942,181.1 cm 136 kg,9-6
O3wHD,Takanohana,Futagoyama,Aomori,19.02.1950,182.6 cm 104 kg,8-7
S1e,Hasegawa,Sadogatake,Hokkaido,20.07.1944,184 cm 123 kg,4-11
S1w,Takamiyama,Takasago,U.S.A.,16.06.1944,190 cm 163 kg,8-7
K1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 136 kg,4-11
K1w,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181.6 cm 104 kg,5-10
M1e,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 144 kg,10-5 G
M1w,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,189 cm 123 kg,11-4 JK
M2e,Wakanoumi,Hanakago,Iwate,25.10.1945,175.2 cm 122 kg,4-11
M2w,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,177 cm 128 kg,7-8
M3e,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,183.5 cm 134 kg,6-9
M3w,Mienoumi,Dewanoumi,Mie,04.02.1948,180.7 cm 128 kg,11-4 JS
M4e,Ryuo,Asahiyama,Okinawa,25.02.1945,177.3 cm 124 kg,6-9
M4w,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 106 kg,5-10
M5e,Asahikuni,Tatsunami,Hokkaido,25.04.1947,173.5 cm 103 kg,8-7
M5w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182.4 cm 147 kg,9-6
M6e,Mutsuarashi,Miyagino,Aomori,12.01.1943,176.3 cm 105 kg,7-8
M6w,Owashi,Wakamatsu,Nagano,12.01.1946,190.3 cm 110 kg,6-9
M7e,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,174.3 cm 107 kg,9-6
M7w,Yutakayama,Tokitsukaze,Niigata,22.10.1947,186.2 cm 124 kg,8-7
M8e,Dairyugawa,Mihogaseki,Hyogo,21.01.1946,179.8 cm 112 kg,4-11
M8w,Tochiazuma,Kasugano,Fukushima,03.09.1944,177 cm 108 kg,5-10
M9e,Maenoyama,Takasago,Osaka,09.03.1945,186.6 cm 130 kg,10-5
M9w,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 129 kg,6-9
M10e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,168 cm 128 kg,8-7
M10w,Wakafutase,Asahiyama,Aichi,20.02.1942,176.2 cm 142 kg,9-6
M11e,Kotetsuyama,Asahiyama,Hokkaido,09.07.1942,178 cm 124 kg,4-11
M11w,Tokibayama,Tokitsukaze,Ishikawa,05.05.1944,180.3 cm 126 kg,8-7
M12e,Futagodake,Futagoyama,Aomori,15.11.1943,177.9 cm 108 kg,9-6
M12w,Wakajishi,Futagoyama,Aomori,04.05.1948,172 cm 114 kg,5-10
M13e,Tenryu,Nishonoseki,Fukui,02.02.1950,180 cm 112 kg,8-7
M13w,Daio,Futagoyama,Toyama,23.06.1949,184 cm 95 kg,7-8
Y1e,Wajima,Hanakago,Ishikawa,11.01.1948,184 cm 117 kg,12-3 J
Y1w,Kotozakura,Sadogatake,Tottori,26.11.1940,182 cm 149 kg,3-3-9
Y2eHD,Kitanofuji,Kokonoe,Hokkaido,28.03.1942,185 cm 132 kg,3-6-6
O1e,Takanohana,Futagoyama,Aomori,19.02.1950,182.6 cm 103 kg,9-6
O1w,Daiju,Takashima,Hokkaido,19.03.1950,177.3 cm 148 kg,9-6
O2eHD,Daikirin,Nishonoseki,Saga,20.06.1942,181.1 cm 138.5 kg,9-6
O2wHD,Kiyokuni,Isegahama,Akita,20.11.1941,182.6 cm 131 kg,0-0-6
S1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179.2 cm 146 kg,14-1 YS
S1w,Hasegawa,Sadogatake,Hokkaido,20.07.1944,184 cm 124 kg,5-10
K1e,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 129 kg,9-6 G
K1w,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,188 cm 128 kg,11-4 K
K2wHD,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182.4 cm 143 kg,8-7
M1e,Maenoyama,Takasago,Osaka,09.03.1945,187.2 cm 125 kg,4-11
M1w,Tenryu,Nishonoseki,Fukui,02.02.1950,185 cm 112 kg,5-10
M2e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181.6 cm 104 kg,5-10
M2w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174.5 cm 112 kg,4-11
M3e,Wakajishi,Futagoyama,Aomori,04.05.1948,174 cm 118 kg,6-9
M3w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,175.5 cm 109 kg,8-7
M4e,Tochiazuma,Kasugano,Fukushima,03.09.1944,178 cm 111 kg,5-10
M4w,Takamiyama,Takasago,U.S.A.,16.06.1944,192.2 cm 168 kg,8-7
M5e,Ryuko,Hanakago,Tokyo,09.01.1941,186 cm 130 kg,7-8
M5w,Wakanoumi,Hanakago,Iwate,25.10.1945,175.2 cm 124 kg,8-7
M6e,Mienoumi,Dewanoumi,Mie,04.02.1948,180.7 cm 125 kg,8-7
M6w,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 108 kg,10-5
M7e,Yutakayama,Tokitsukaze,Niigata,22.10.1947,186.2 cm 125 kg,9-6
M7w,Washuyama,Dewanoumi,Okayama,02.04.1949,175 cm 99 kg,8-7
M8e,Yoshioyama,Mihogaseki,Kumamoto,20.05.1949,185 cm 131 kg,6-9
M8w,Mutsuarashi,Miyagino,Aomori,12.01.1943,176.3 cm 106 kg,8-7
M9e,Ryuo,Asahiyama,Okinawa,25.02.1945,177.3 cm 128 kg,7-8
M9w,Onishiki,Dewanoumi,Niigata,11.09.1953,183.5 cm 135 kg,5-10
M10e,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,183.5 cm 131 kg,9-6
M10w,Arase,Hanakago,Kochi,20.06.1949,178 cm 134 kg,9-6
M11e,Kotetsuyama,Asahiyama,Hokkaido,09.07.1942,178 cm 127 kg,3-12
M11w,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,180 cm 130 kg,8-7
M12e,Dairyugawa,Mihogaseki,Hyogo,21.01.1946,179.8 cm 113 kg,4-11
M12w,Yoshinotani,Dewanoumi,Nagasaki,23.04.1949,176 cm 95 kg,9-6
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,181 cm 150 kg,12-3 Y
Y1wYO,Wajima,Hanakago,Ishikawa,11.01.1948,184 cm 125 kg,10-5
O1e,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 105 kg,10-5
S1e,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,188 cm 130 kg,11-4 J
S1w,Wakamisugi,Futagoyama,Aomori,03.04.1953,187 cm 111 kg,9-6 G
S2eHD,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 148 kg,4-11
S2wHD,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182.5 cm 147 kg,8-7
K1e,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 115 kg,4-11
K1w,Ryuko,Hanakago,Tokyo,09.01.1941,186 cm 132 kg,3-12
M1e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 128 kg,10-5 K
M1w,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,182.5 cm 130 kg,6-9
M2e,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 165 kg,6-9
M2w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 115 kg,10-5
M3e,Kaneshiro,Kasugano,Miyazaki,27.02.1953,184 cm 130 kg,5-10
M3w,Owashi,Wakamatsu,Nagano,12.01.1946,190 cm 115 kg,5-10
M4e,Daio,Futagoyama,Toyama,23.06.1949,186 cm 96 kg,5-10
M4w,Arase,Hanakago,Kochi,20.06.1949,178 cm 145 kg,8-7
M5e,Shiratayama,Takasago,Kumamoto,25.12.1943,187 cm 100 kg,5-10
M5w,Hasegawa,Sadogatake,Hokkaido,20.07.1944,183 cm 128 kg,9-6
M6e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182 cm 110 kg,9-6
M6w,Mienoumi,Dewanoumi,Mie,04.02.1948,182 cm 123 kg,10-5 S
M7e,Tochiazuma,Kasugano,Fukushima,03.09.1944,178 cm 113 kg,8-7
M7w,Futagodake,Futagoyama,Aomori,15.11.1943,178 cm 109 kg,8-7
M8e,Tamanofuji,Kataonami,Tochigi,24.11.1949,185 cm 125 kg,7-8
M8w,Yutakayama,Tokitsukaze,Niigata,22.10.1947,187 cm 133 kg,8-7
M9e,Onishiki,Dewanoumi,Niigata,11.09.1953,184 cm 150 kg,7-8
M9w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,175 cm 105 kg,9-6
M10e,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 130 kg,10-5
M10w,Wakanoumi,Hanakago,Iwate,25.10.1945,176 cm 126 kg,2-13
M11e,Ryuo,Asahiyama,Okinawa,25.02.1945,176 cm 130 kg,8-7
M11w,Aobajo,Nishonoseki,Miyagi,14.11.1948,180 cm 130 kg,8-7
M12e,Tenryu,Nishonoseki,Fukui,02.02.1950,186 cm 112 kg,5-10
M12w,Kotonofuji,Sadogatake,Hokkaido,07.11.1951,183 cm 140 kg,8-7
M13e,Wakajishi,Futagoyama,Aomori,04.05.1948,175 cm 120 kg,9-6
M13w,Yoshinotani,Dewanoumi,Nagasaki,23.04.1949,176 cm 102 kg,6-9
M14w,Oshio,Tokitsukaze,Fukuoka,04.01.1948,186 cm 122 kg,7-8
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,182 cm 150 kg,13-2 Y
Y1w,Wajima,Hanakago,Ishikawa,11.01.1948,184 cm 125 kg,12-3 J
O1e,Mienoumi,Dewanoumi,Mie,04.02.1948,180.5 cm 128 kg,8-7
O1w,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 107 kg,9-6
S1e,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 118 kg,12-3 JK
S1w,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,188 cm 128 kg,7-8
K1e,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 168 kg,9-6 S
K1w,Wakamisugi,Futagoyama,Aomori,03.04.1953,187 cm 114 kg,4-11
K2eHD,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 131 kg,3-12
M1e,Kaneshiro,Kasugano,Miyazaki,27.02.1953,184 cm 145 kg,8-7
M1w,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 140 kg,4-11
M2e,Yutakayama,Tokitsukaze,Niigata,22.10.1947,187 cm 133 kg,5-10
M2w,Arase,Hanakago,Kochi,20.06.1949,178 cm 145 kg,8-7
M3e,Hasegawa,Sadogatake,Hokkaido,20.07.1944,183 cm 125 kg,7-8
M3w,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 116 kg,4-11
M4e,Aobayama,Kise,Miyagi,03.04.1950,188 cm 120 kg,6-9
M4w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182 cm 147 kg,7-8
M5e,Owashi,Wakamatsu,Nagano,12.01.1946,190 cm 115 kg,6-9
M5w,Aobajo,Oshiogawa,Miyagi,14.11.1948,180 cm 130 kg,8-7
M6e,Washuyama,Dewanoumi,Okayama,02.04.1949,175 cm 105 kg,12-3 JG
M6w,Tochiazuma,Kasugano,Fukushima,03.09.1944,178 cm 109 kg,7-8
M7e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182 cm 110 kg,8-7
M7w,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 148 kg,11-4
M8e,Taiga,Kimigahama,Kagoshima,03.01.1950,178 cm 140 kg,8-7
M8w,Mutsuarashi,Miyagino,Aomori,12.01.1943,178 cm 100 kg,7-8
M9e,Tamakiyama,Kataonami,Fukuoka,29.04.1951,181 cm 132 kg,9-6
M9w,Wakajishi,Futagoyama,Aomori,04.05.1948,175 cm 126 kg,6-9
M10e,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 138 kg,4-11
M10w,Kotonofuji,Sadogatake,Hokkaido,07.11.1951,183 cm 140 kg,8-7
M11e,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,186 cm 145 kg,11-4
M11w,Tamanofuji,Kataonami,Tochigi,24.11.1949,184 cm 125 kg,9-6
M12e,Futagodake,Futagoyama,Aomori,15.11.1943,179 cm 113 kg,8-7
M12w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,175.5 cm 109 kg,8-7
M13e,Maruyama,Tokitsukaze,Fukuoka,14.11.1946,181 cm 116 kg,4-9-2
M13w,Katsunishiki,Kasugano,Shizuoka,02.07.1946,185 cm 111 kg,5-10
M14e,Tenryu,Nishonoseki,Fukui,02.02.1950,186 cm 110 kg,4-11
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,182 cm 150 kg,12-3 J
Y1w,Wajima,Hanakago,Ishikawa,11.01.1948,184 cm 125 kg,13-2 Y
O1e,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 118 kg,0-3-12
O1w,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 107 kg,12-3 J
O2eHD,Mienoumi,Dewanoumi,Mie,04.02.1948,180.5 cm 128 kg,8-7
S1e,Wakamisugi,Futagoyama,Aomori,03.04.1953,187 cm 114 kg,11-4 S
S1w,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,188 cm 128 kg,11-4 K
K1e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182 cm 147 kg,8-7
K1w,Washuyama,Dewanoumi,Okayama,02.04.1949,175 cm 105 kg,6-9
K2eHD,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 168 kg,5-10
M1e,Arase,Hanakago,Kochi,20.06.1949,178 cm 145 kg,9-6
M1w,Tamanofuji,Kataonami,Tochigi,24.11.1949,184 cm 125 kg,6-9
M2e,Kaneshiro,Kasugano,Miyazaki,27.02.1953,184 cm 145 kg,5-10
M2w,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 131 kg,5-10
M3e,Yutakayama,Tokitsukaze,Niigata,22.10.1947,187 cm 133 kg,4-11
M3w,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 140 kg,6-9
M4e,Kaiki,Tomozuna,Aomori,12.06.1952,183 cm 135 kg,5-10
M4w,Takanosato,Futagoyama,Aomori,29.09.1952,183 cm 124 kg,8-7
M5e,Aobajo,Oshiogawa,Miyagi,14.11.1948,180 cm 130 kg,6-9
M5w,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 148 kg,6-9
M6e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,186 cm 125 kg,6-9
M6w,Tamakiyama,Kataonami,Fukuoka,29.04.1951,181 cm 132 kg,6-9
M7e,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,180 cm 125 kg,6-9
M7w,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182 cm 110 kg,10-5
M8e,Onishiki,Dewanoumi,Niigata,11.09.1953,183 cm 142 kg,7-8
M8w,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 138 kg,8-7
M9e,Masudayama,Kasugano,Ishikawa,10.04.1951,188 cm 140 kg,8-7
M9w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,175.5 cm 109 kg,10-5
M10e,Chiyozakura,Kokonoe,Hokkaido,14.04.1950,182 cm 105 kg,8-7
M10w,Wakajishi,Futagoyama,Aomori,04.05.1948,175 cm 126 kg,10-5
M11e,Daigo,Hanakago,Akita,23.05.1952,186 cm 120 kg,2-13
M11w,Kotokaze,Sadogatake,Mie,26.04.1957,183 cm 135 kg,8-7
M12e,Onoumi,Hanakago,Yamagata,05.02.1953,178 cm 123 kg,9-6
M12w,Onobori,Oyama,Aichi,16.10.1952,184 cm 115 kg,8-7
M13e,Wakanoumi,Hanakago,Iwate,25.10.1945,176 cm 126 kg,9-6
M13w,Tochiazuma,Kasugano,Fukushima,03.09.1944,178 cm 109 kg,0-5
Y1e,Wajima,Hanakago,Ishikawa,11.01.1948,184.3 cm 126 kg,10-5
Y1w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,180 cm 160 kg,15-0 Y
O1e,Wakamisugi,Futagoyama,Aomori,03.04.1953,187.5 cm 125 kg,13-2 J
O1w,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 103 kg,0-5-10
O2eHD,Mienoumi,Dewanoumi,Mie,04.02.1948,180.1 cm 130 kg,10-5
O2wHD,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 116 kg,10-5
S1e,Arase,Hanakago,Kochi,20.06.1949,177 cm 148 kg,8-7
S1w,Kotokaze,Sadogatake,Mie,26.04.1957,182 cm 139 kg,5-10
K1e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,184.5 cm 127 kg,3-12
K1w,Tamanofuji,Kataonami,Tochigi,24.11.1949,185 cm 126 kg,11-4 K
M1e,Fujizakura,Takasago,Yamanashi,09.02.1948,177.5 cm 134 kg,6-9
M1w,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,187.5 cm 126 kg,6-9
M2e,Kaneshiro,Kasugano,Miyazaki,27.02.1953,183.5 cm 132 kg,8-7
M2w,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 127 kg,4-11
M3e,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,185 cm 150 kg,4-11
M3w,Kurama,Tokitsukaze,Shiga,16.12.1952,187 cm 120 kg,10-5 K
M4e,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 121 kg,4-11
M4w,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 144 kg,4-11
M5e,Yutakayama,Tokitsukaze,Niigata,22.10.1947,185.5 cm 125 kg,9-6 S
M5w,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 137 kg,5-10
M6e,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 187 kg,9-6
M6w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182 cm 145 kg,8-7
M7e,Masudayama,Kasugano,Ishikawa,10.04.1951,187 cm 142 kg,6-9
M7w,Aobayama,Kise,Miyagi,03.04.1950,187 cm 114 kg,9-6
M8e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 137 kg,9-6
M8w,Washuyama,Dewanoumi,Okayama,02.04.1949,174 cm 106 kg,0-0-15
M9e,Aobajo,Oshiogawa,Miyagi,14.11.1948,179 cm 144 kg,8-7
M9w,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181.5 cm 109 kg,8-7
M10e,Tamakiyama,Kataonami,Fukuoka,29.04.1951,182.5 cm 135 kg,8-7
M10w,Wakajishi,Futagoyama,Aomori,04.05.1948,173.5 cm 122 kg,6-9
M11e,Dewanohana,Dewanoumi,Aomori,13.05.1951,184.5 cm 109 kg,8-7
M11w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,173.5 cm 114 kg,10-5
M12e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,181.5 cm 91 kg,8-7
